y	speed	sentenceSpeed	名詞	動詞	形容詞	副詞	助詞	接続詞	助動詞	連体詞	感動詞	parts_speed	message	interval	sentenceCount	parts	characters
0	5.266666666666667	0.0	1.0666666666666667	0.3333333333333333	0.0	0.0	0.5333333333333333	0.06666666666666667	0.13333333333333333	0.0	0.0	{'連体詞': 0.0, '接続詞': 0.06666666666666667, '形容詞': 0.0, '感動詞': 0.0, '助詞': 0.5333333333333333, '助動詞': 0.13333333333333333, '名詞': 1.0666666666666667, '副詞': 0.0, '動詞': 0.3333333333333333}	こと検定は最適なパラメータを得るために 例えばむかついた場合を想定する場合の平35の一つ目押し テスト用データ として外し 残りの空港	15000	0	{'連体詞': 0, '接続詞': 1, '形容詞': 0, '感動詞': 0, '助詞': 8, '助動詞': 2, '名詞': 16, '副詞': 0, '動詞': 5}	79
0	6.4	0.0	1.1333333333333333	0.4666666666666667	0.0	0.0	0.6666666666666666	0.0	0.3333333333333333	0.06666666666666667	0.0	{'連体詞': 0.06666666666666667, '接続詞': 0.0, '形容詞': 0.0, '感動詞': 0.0, '助詞': 0.6666666666666666, '助動詞': 0.3333333333333333, '名詞': 1.1333333333333333, '副詞': 0.0, '動詞': 0.4666666666666667}	 しゅごキャラ アイマス最適なパラメータを選択しないために このデータで分割交差検定おこないます パラメータを選択したあとのデータの集合をもちいてして評価をおこないます	15000	0	{'連体詞': 1, '接続詞': 0, '形容詞': 0, '感動詞': 0, '助詞': 10, '助動詞': 5, '名詞': 17, '副詞': 0, '動詞': 7}	96
0	3.2	0.0	0.4666666666666667	0.26666666666666666	0.0	0.0	0.6	0.06666666666666667	0.13333333333333333	0.06666666666666667	0.0	{'連体詞': 0.06666666666666667, '接続詞': 0.06666666666666667, '形容詞': 0.0, '感動詞': 0.0, '助詞': 0.6, '助動詞': 0.13333333333333333, '名詞': 0.4666666666666667, '副詞': 0.0, '動詞': 0.26666666666666666}	 そして くりかえしますは1回と塊のデータをどのように変化するか ということを示しています	15000	0	{'連体詞': 1, '接続詞': 1, '形容詞': 0, '感動詞': 0, '助詞': 9, '助動詞': 2, '名詞': 7, '副詞': 0, '動詞': 4}	48
0	5.6	0.0	1.0666666666666667	0.5333333333333333	0.0	0.0	0.8666666666666666	0.0	0.3333333333333333	0.0	0.06666666666666667	{'連体詞': 0.0, '接続詞': 0.0, '形容詞': 0.0, '感動詞': 0.06666666666666667, '助詞': 0.8666666666666666, '助動詞': 0.3333333333333333, '名詞': 1.0666666666666667, '副詞': 0.0, '動詞': 0.5333333333333333}	 はい 何回目の交差点では一つのグループに分割し 国学をしています グループ数 2分割 しなければならない理由はありませんければの数で分割することが	15000	0	{'連体詞': 0, '接続詞': 0, '形容詞': 0, '感動詞': 1, '助詞': 13, '助動詞': 5, '名詞': 16, '副詞': 0, '動詞': 8}	84
1	2.8	0.0	0.6	0.06666666666666667	0.0	0.06666666666666667	0.4666666666666667	0.0	0.13333333333333333	0.0	0.0	{'連体詞': 0.0, '接続詞': 0.0, '形容詞': 0.0, '感動詞': 0.0, '助詞': 0.4666666666666667, '助動詞': 0.13333333333333333, '名詞': 0.6, '副詞': 0.06666666666666667, '動詞': 0.06666666666666667}	先ほどの例では 罰則 パラミタを一に設定しました もちろんそれは22 設定	15000	0	{'連体詞': 0, '接続詞': 0, '形容詞': 0, '感動詞': 0, '助詞': 7, '助動詞': 2, '名詞': 9, '副詞': 1, '動詞': 1}	42
1	2.2	0.2	0.6	0.13333333333333333	0.0	0.0	0.2	0.06666666666666667	0.2	0.0	0.0	{'連体詞': 0.0, '接続詞': 0.06666666666666667, '形容詞': 0.0, '感動詞': 0.0, '助詞': 0.2, '助動詞': 0.2, '名詞': 0.6, '副詞': 0.0, '動詞': 0.13333333333333333}	ることもできます レイ.5夜200 20万にも設定できます そして	15000	3	{'連体詞': 0, '接続詞': 1, '形容詞': 0, '感動詞': 0, '助詞': 3, '助動詞': 3, '名詞': 9, '副詞': 0, '動詞': 2}	33
1	2.8	0.06666666666666667	0.4666666666666667	0.3333333333333333	0.06666666666666667	0.0	0.3333333333333333	0.0	0.2	0.0	0.0	{'連体詞': 0.0, '接続詞': 0.0, '形容詞': 0.06666666666666667, '感動詞': 0.0, '助詞': 0.3333333333333333, '助動詞': 0.2, '名詞': 0.4666666666666667, '副詞': 0.0, '動詞': 0.3333333333333333}	設定した値に応じて結果も異なることになります 大きい値を設定した場合	15000	1	{'連体詞': 0, '接続詞': 0, '形容詞': 1, '感動詞': 0, '助詞': 5, '助動詞': 3, '名詞': 7, '副詞': 0, '動詞': 5}	42
1	2.7333333333333334	0.13333333333333333	0.5333333333333333	0.13333333333333333	0.06666666666666667	0.06666666666666667	0.3333333333333333	0.0	0.13333333333333333	0.0	0.0	{'連体詞': 0.0, '接続詞': 0.0, '形容詞': 0.06666666666666667, '感動詞': 0.0, '助詞': 0.3333333333333333, '助動詞': 0.13333333333333333, '名詞': 0.5333333333333333, '副詞': 0.06666666666666667, '動詞': 0.13333333333333333}	 それは学習の可能性が高くなります 極短なバイトして学習の結果	15000	2	{'連体詞': 0, '接続詞': 0, '形容詞': 1, '感動詞': 0, '助詞': 5, '助動詞': 2, '名詞': 8, '副詞': 1, '動詞': 2}	41
1	2.4666666666666663	0.13333333333333333	0.4666666666666667	0.13333333333333333	0.06666666666666667	0.06666666666666667	0.26666666666666666	0.0	0.13333333333333333	0.0	0.0	{'連体詞': 0.0, '接続詞': 0.0, '形容詞': 0.06666666666666667, '感動詞': 0.0, '助詞': 0.26666666666666666, '助動詞': 0.13333333333333333, '名詞': 0.4666666666666667, '副詞': 0.06666666666666667, '動詞': 0.13333333333333333}	 すべての係数が0になります 多極単に小さい値を設定した場合	15000	2	{'連体詞': 0, '接続詞': 0, '形容詞': 1, '感動詞': 0, '助詞': 4, '助動詞': 2, '名詞': 7, '副詞': 1, '動詞': 2}	37
1	2.6	0.06666666666666667	0.4666666666666667	0.13333333333333333	0.0	0.0	0.2	0.0	0.2	0.0	0.0	{'連体詞': 0.0, '接続詞': 0.0, '形容詞': 0.0, '感動詞': 0.0, '助詞': 0.2, '助動詞': 0.2, '名詞': 0.4666666666666667, '副詞': 0.0, '動詞': 0.13333333333333333}	 それは隔週であり 最小二乗法に近づくことになります 隔週	15000	1	{'連体詞': 0, '接続詞': 0, '形容詞': 0, '感動詞': 0, '助詞': 3, '助動詞': 3, '名詞': 7, '副詞': 0, '動詞': 2}	39
1	2.8	0.06666666666666667	0.4	0.06666666666666667	0.06666666666666667	0.0	0.4	0.06666666666666667	0.13333333333333333	0.06666666666666667	0.0	{'連体詞': 0.06666666666666667, '接続詞': 0.06666666666666667, '形容詞': 0.06666666666666667, '感動詞': 0.0, '助詞': 0.4, '助動詞': 0.13333333333333333, '名詞': 0.4, '副詞': 0.0, '動詞': 0.06666666666666667}	の状態では 能力が弾くくなります それでは最適なパラメータをどのように	15000	1	{'連体詞': 1, '接続詞': 1, '形容詞': 1, '感動詞': 0, '助詞': 6, '助動詞': 2, '名詞': 6, '副詞': 0, '動詞': 1}	42
1	3.6	0.13333333333333333	0.5333333333333333	0.2	0.0	0.06666666666666667	0.3333333333333333	0.0	0.3333333333333333	0.0	0.0	{'連体詞': 0.0, '接続詞': 0.0, '形容詞': 0.0, '感動詞': 0.0, '助詞': 0.3333333333333333, '助動詞': 0.3333333333333333, '名詞': 0.5333333333333333, '副詞': 0.06666666666666667, '動詞': 0.2}	にすべきでしょうか 最適なパラメータを設定する問題は 機械学習でよく遭遇する問題です	15000	2	{'連体詞': 0, '接続詞': 0, '形容詞': 0, '感動詞': 0, '助詞': 5, '助動詞': 5, '名詞': 8, '副詞': 1, '動詞': 3}	54
1	1.8666666666666667	0.13333333333333333	0.5333333333333333	0.06666666666666667	0.0	0.0	0.06666666666666667	0.0	0.06666666666666667	0.0	0.0	{'連体詞': 0.0, '接続詞': 0.0, '形容詞': 0.0, '感動詞': 0.0, '助詞': 0.06666666666666667, '助動詞': 0.06666666666666667, '名詞': 0.5333333333333333, '副詞': 0.0, '動詞': 0.06666666666666667}	 一般的 な解決策は 交差検定 落ちること es	15000	2	{'連体詞': 0, '接続詞': 0, '形容詞': 0, '感動詞': 0, '助詞': 1, '助動詞': 1, '名詞': 8, '副詞': 0, '動詞': 1}	28
1	2.6666666666666665	0.13333333333333333	0.6	0.2	0.0	0.0	0.26666666666666666	0.0	0.06666666666666667	0.06666666666666667	0.0	{'連体詞': 0.06666666666666667, '接続詞': 0.0, '形容詞': 0.0, '感動詞': 0.0, '助詞': 0.26666666666666666, '助動詞': 0.06666666666666667, '名詞': 0.6, '副詞': 0.0, '動詞': 0.2}	 為谷ついている工法用 石 その中から 交差検定をもちいて 最適な	15000	2	{'連体詞': 1, '接続詞': 0, '形容詞': 0, '感動詞': 0, '助詞': 4, '助動詞': 1, '名詞': 9, '副詞': 0, '動詞': 3}	40
